message_id,date_utc,book_title,author,confidence,reasons,source_text
-1,,ухабистая история,Иммануил Валлерстайн,1.0,alpha; context:история; quotes; context:автор,"На 90-м году жизни умер великий левый мыслитель, социолог, историк и экономист Иммануил Валлерстайн. Автор концепции мира как ядра и полупериферии и периферии. Как настоящий марксист, основой политики и социальных отношений он считал экономику. Россию Валлерстайн относил к полупериферии: «Социально-"
-1,,ухабистая история,Валлерстайн,1.0,alpha; context:история; quotes; context:автор,"На 90-м году жизни умер великий левый мыслитель, социолог, историк и экономист Иммануил Валлерстайн. Автор концепции мира как ядра и полупериферии и периферии. Как настоящий марксист, основой политики и социальных отношений он считал экономику. Россию Валлерстайн относил к полупериферии: «Социально-"
-1,,длинную телеграмму,Джордж Кеннан,1.0,alpha; context:написал; quotes; context:написал,"Читаю речи американцев из Демпартии (политологов и претендентов на пост президента США), и среди них всё чаще звучат идеи о том, что остановить Россию можно действеннее всего методами Джорджа Кеннана. А его идея такова. В феврале 1946 года советник-посланник в посольстве США в Москве Джордж Кеннан н"
-1,,Главная угроза безопасности России и её источник,Едрихин,1.0,alpha; capitalized; context:книги; quotes; context:книги,Национальный состав российской знати в XVII веке (из книги Едрихина и Петрова «Главная угроза безопасности России и её источник»)
-1,,Главная угроза безопасности России и её источник,Петров,1.0,alpha; capitalized; context:книги; quotes; context:книги,Национальный состав российской знати в XVII веке (из книги Едрихина и Петрова «Главная угроза безопасности России и её источник»)
-1,,"— Вы же недавно в интервью рассказали, что Сурков считает «Эхо Москвы",Сурков,1.0,alpha; capitalized; context:читает; quotes; context:читает,"Хорошее интервью политолога Алексея Чеснакова об устройстве правящих механизмов в России. Прошёлся он там и по нашим медиа и медиаперсонам, тоже ценный взгляд – как они выглядят со стороны политической верхушки. Несколько цитат: «— Вы же недавно в интервью рассказали, что Сурков считает «Эхо Москвы»"
-1,,суверенной демократии,Сурков,1.0,alpha; context:читает; quotes; context:читает,"Хорошее интервью политолога Алексея Чеснакова об устройстве правящих механизмов в России. Прошёлся он там и по нашим медиа и медиаперсонам, тоже ценный взгляд – как они выглядят со стороны политической верхушки. Несколько цитат: «— Вы же недавно в интервью рассказали, что Сурков считает «Эхо Москвы»"
-1,,Эхо Москвы,Сурков,1.0,alpha; capitalized; context:читает; quotes; context:читает,"Хорошее интервью политолога Алексея Чеснакова об устройстве правящих механизмов в России. Прошёлся он там и по нашим медиа и медиаперсонам, тоже ценный взгляд – как они выглядят со стороны политической верхушки. Несколько цитат: «— Вы же недавно в интервью рассказали, что Сурков считает «Эхо Москвы»"
-1,,поднятия с колен,Бен Чу,1.0,alpha; context:автор; quotes; context:автор,Кто автор термина «поднятия с колен» - прочитал об этом в книге Бен Чу «Мифы о Китае»: «21 сентября 1949 года. Мао Цзэдун выступил на сессии Китайского народного политического консультативного совета в Пекине. Националисты во главе с Чан Кайши бежали на Тайвань. Завершилась долгая гражданская война.
-1,,Мифы о Китае,Бен Чу,1.0,alpha; capitalized; context:автор; quotes; context:автор,Кто автор термина «поднятия с колен» - прочитал об этом в книге Бен Чу «Мифы о Китае»: «21 сентября 1949 года. Мао Цзэдун выступил на сессии Китайского народного политического консультативного совета в Пекине. Националисты во главе с Чан Кайши бежали на Тайвань. Завершилась долгая гражданская война.
-1,,Дойче Велле,Незыгарь,1.0,alpha; capitalized; context:написал; quotes; context:написал,"Попытка лишения аккредитации «Дойче Велле» в России это, как написал бы камрад-конспиролог Незыгарь, «поражение немецкой партии в России». А «немецкая партия» у нас это лично Путин и его балтийские чекисты. Сам Петербург это, по большому счёту, последний остров немецкой колонизации в России. Вокруг "
-1,,поражение немецкой партии в России,Незыгарь,1.0,alpha; capitalized; context:написал; quotes; context:написал,"Попытка лишения аккредитации «Дойче Велле» в России это, как написал бы камрад-конспиролог Незыгарь, «поражение немецкой партии в России». А «немецкая партия» у нас это лично Путин и его балтийские чекисты. Сам Петербург это, по большому счёту, последний остров немецкой колонизации в России. Вокруг "
-1,,Умное голосование,Алексей Захаров,1.0,alpha; capitalized; context:читали; quotes; context:читали,"Социологи Алексей Захаров и Борис Овчинников независимо друг от друга посчитали, какое количество людей на выборах в МГД голосовали так, как велело им «Умное голосование» Навального. И оба получили схожую цифру – примерно 300 тыс. человек. От 1,6 млн., принявших участие в выборах, это около 20% всех"
-1,,Умное голосование,Борис Овчинников,1.0,alpha; capitalized; context:читали; quotes; context:читали,"Социологи Алексей Захаров и Борис Овчинников независимо друг от друга посчитали, какое количество людей на выборах в МГД голосовали так, как велело им «Умное голосование» Навального. И оба получили схожую цифру – примерно 300 тыс. человек. От 1,6 млн., принявших участие в выборах, это около 20% всех"
-1,,Умное голосование,Овчинников,1.0,alpha; capitalized; context:читали; quotes; context:читали,"Социологи Алексей Захаров и Борис Овчинников независимо друг от друга посчитали, какое количество людей на выборах в МГД голосовали так, как велело им «Умное голосование» Навального. И оба получили схожую цифру – примерно 300 тыс. человек. От 1,6 млн., принявших участие в выборах, это около 20% всех"
-1,,"Человеческий капитал: оценка трудовых отношений, актуальные проблемы",,1.0,alpha; capitalized; context:исследование; context:капитал; quotes,"«Уровень трудовой мобильности зависит от типа населённого пункта, в котором проживают опрошенные. Меньше других переезжать (ради лучшего трудоустройства) хотят жители российских столиц: всего 16% работающих в Москве и Санкт-Петербурге. Наоборот, чаще переезжать готовы жители малых городов и посёлков"
-1,,долгого XX века,Сергей Шаргунов,1.0,alpha; capitalized; context:роман; quotes; context:написал; context:роман,"3-4 октября 1993 года – одна из самых трагических дат российского «долгого XX века». Отрывок из романа Сергея Шаргунова о том времени, с моим небольшим предисловием (заодно можно посмотреть фотографии с того ельцинского путча): «Сергей Шаргунов написал роман о самом трагическом событии «демократичес"
-1,,Сергей Шаргунов написал роман о самом трагическом событии «демократической России,Сергей Шаргунов,1.0,alpha; capitalized; context:написал; context:роман; quotes; context:написал; context:роман,"3-4 октября 1993 года – одна из самых трагических дат российского «долгого XX века». Отрывок из романа Сергея Шаргунова о том времени, с моим небольшим предисловием (заодно можно посмотреть фотографии с того ельцинского путча): «Сергей Шаргунов написал роман о самом трагическом событии «демократичес"
-1,,Капитал,Маркс,1.0,alpha; capitalized; context:капитал; quotes; context:автор; context:книга,"Перечитываю биографию Карла Маркса авторства Жака Аттали. Очень хорошая книга. В т.ч. и потому, что в ней много жизненных деталей. Например, узнаёшь о доходах Маркса, его повседневной жизни. А почти все 1850-е годы, время его становления как экономиста и философа – это тотальная нищета его семьи. Ум"
-1,,Капитал,Аттали,1.0,alpha; capitalized; context:капитал; quotes; context:автор; context:книга,"Перечитываю биографию Карла Маркса авторства Жака Аттали. Очень хорошая книга. В т.ч. и потому, что в ней много жизненных деталей. Например, узнаёшь о доходах Маркса, его повседневной жизни. А почти все 1850-е годы, время его становления как экономиста и философа – это тотальная нищета его семьи. Ум"
-1,,Страх вратаря перед одиннадцатиметровым,Вим Вендерс,1.0,alpha; capitalized; context:роман; quotes; context:роман,"Очень интересные на этот раз две Нобелевские премии по литературе (в т.ч. пропущенная за 2018 год). Их получили славяне бывшей Австро-Венгрии, и оба – левые (двух разных флангов). Польская поэтесса Ольга Токарчук (псевдоним Наташа Бородина) – потомок галичан, эмигрантов с Западной Украины. Ничего не"
-1,,Страх вратаря перед одиннадцатиметровым,Вендерс,1.0,alpha; capitalized; context:роман; quotes; context:роман,"Очень интересные на этот раз две Нобелевские премии по литературе (в т.ч. пропущенная за 2018 год). Их получили славяне бывшей Австро-Венгрии, и оба – левые (двух разных флангов). Польская поэтесса Ольга Токарчук (псевдоним Наташа Бородина) – потомок галичан, эмигрантов с Западной Украины. Ничего не"
-1,,Михаил Бахтин,Михаил Бахтин,1.0,alpha; capitalized; context:книгу; quotes; context:книгу,"Читаю книгу Алексея Коровашко «Михаил Бахтин» в серии ЖЗЛ «Молодой гвардии». Интересным показался вот какой эпизод. Всю вторую половину 1920-х Михаил Бахтин с женой бедствуют в Ленинграде. Он перебивается случайными заработками на «литературном фрилансе», жена шьёт мягкие игрушки на продажу. В какой"
-1,,Михаил Бахтин,Бахтин,1.0,alpha; capitalized; context:книгу; quotes; context:книгу,"Читаю книгу Алексея Коровашко «Михаил Бахтин» в серии ЖЗЛ «Молодой гвардии». Интересным показался вот какой эпизод. Всю вторую половину 1920-х Михаил Бахтин с женой бедствуют в Ленинграде. Он перебивается случайными заработками на «литературном фрилансе», жена шьёт мягкие игрушки на продажу. В какой"
-1,,Молодой гвардии,Михаил Бахтин,1.0,alpha; capitalized; context:книгу; quotes; context:книгу,"Читаю книгу Алексея Коровашко «Михаил Бахтин» в серии ЖЗЛ «Молодой гвардии». Интересным показался вот какой эпизод. Всю вторую половину 1920-х Михаил Бахтин с женой бедствуют в Ленинграде. Он перебивается случайными заработками на «литературном фрилансе», жена шьёт мягкие игрушки на продажу. В какой"
-1,,Молодой гвардии,Бахтин,1.0,alpha; capitalized; context:книгу; quotes; context:книгу,"Читаю книгу Алексея Коровашко «Михаил Бахтин» в серии ЖЗЛ «Молодой гвардии». Интересным показался вот какой эпизод. Всю вторую половину 1920-х Михаил Бахтин с женой бедствуют в Ленинграде. Он перебивается случайными заработками на «литературном фрилансе», жена шьёт мягкие игрушки на продажу. В какой"
-1,,в мире малокультурных людей,Михаил Бахтин,1.0,alpha; context:литература; quotes; context:книгу,"Читаю книгу Алексея Коровашко «Михаил Бахтин» в серии ЖЗЛ «Молодой гвардии». Интересным показался вот какой эпизод. Всю вторую половину 1920-х Михаил Бахтин с женой бедствуют в Ленинграде. Он перебивается случайными заработками на «литературном фрилансе», жена шьёт мягкие игрушки на продажу. В какой"
-1,,в мире малокультурных людей,Бахтин,1.0,alpha; context:литература; quotes; context:книгу,"Читаю книгу Алексея Коровашко «Михаил Бахтин» в серии ЖЗЛ «Молодой гвардии». Интересным показался вот какой эпизод. Всю вторую половину 1920-х Михаил Бахтин с женой бедствуют в Ленинграде. Он перебивается случайными заработками на «литературном фрилансе», жена шьёт мягкие игрушки на продажу. В какой"
-1,,Кронпринцы в роли оруженосцев,Александров,1.0,alpha; capitalized; context:книгу; quotes; context:книгу,"Читаю сейчас книгу Валентина Александрова «Кронпринцы в роли оруженосцев». Он – из группы «либеральных советников главы КГБ Андропова». Такой наш советский deep state сислибов и конвергентов. Спичрайтер Брежнева, помощник председателей Правительства РСФСР. Его друзья – Бовин, Арбатов, Яковлев, Аганб"
-1,,либеральных советников главы КГБ Андропова,Александров,1.0,alpha; capitalized; context:книгу; quotes; context:книгу,"Читаю сейчас книгу Валентина Александрова «Кронпринцы в роли оруженосцев». Он – из группы «либеральных советников главы КГБ Андропова». Такой наш советский deep state сислибов и конвергентов. Спичрайтер Брежнева, помощник председателей Правительства РСФСР. Его друзья – Бовин, Арбатов, Яковлев, Аганб"
-1,,Яндекса,Путин,1.0,alpha; capitalized; context:читает; quotes; context:читает,"Поправлю депутата ГосДумы, «душителя интернета» Антона Горелкина @webstrangler В электронной версии «Комсомолки» есть комментарий гендиректора «Яндекса» (в России, не в Голландии) Елены Буниной. А «Комсомолку», как известно, читает президент Путин. Так что это способ «Яндекса» достучаться до Путина."
-1,,Комсомолку,Путин,1.0,alpha; capitalized; context:читает; quotes; context:читает,"Поправлю депутата ГосДумы, «душителя интернета» Антона Горелкина @webstrangler В электронной версии «Комсомолки» есть комментарий гендиректора «Яндекса» (в России, не в Голландии) Елены Буниной. А «Комсомолку», как известно, читает президент Путин. Так что это способ «Яндекса» достучаться до Путина."
-1,,"СССР через 15 лет. Гипотеза генерального плана, как плана построения социализма в СССР. Издательство «Плановое хозяйство",Сабсович,1.0,alpha; capitalized; context:книгу; context:издательство; quotes; context:книгу,"Почитал книгу советского плановика Леонида Сабсовича «СССР через 15 лет. Гипотеза генерального плана, как плана построения социализма в СССР. Издательство «Плановое хозяйство», 1929 год». Сабсович – хороший экономист, входил в орбиту главы правительства СССР того времени Алексея Рыкова. Разумеется, "
-1,,"У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом",Сталин,1.0,alpha; capitalized; context:роман; quotes; context:роман,"Почитал интервью Сергея Кургиняна. По материнской линии у него, оказывается, князья Мещёрские. Он вспоминает: «У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом» костерила всех – большевиков, евреев, Романовых, Сталина, которого она числила исчадием ада и называла «сухоруким кавказце"
-1,,"У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом",Романовых,1.0,alpha; capitalized; context:роман; quotes; context:роман,"Почитал интервью Сергея Кургиняна. По материнской линии у него, оказывается, князья Мещёрские. Он вспоминает: «У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом» костерила всех – большевиков, евреев, Романовых, Сталина, которого она числила исчадием ада и называла «сухоруким кавказце"
-1,,сухоруким кавказцем,Сталин,1.0,alpha; context:роман; quotes; context:роман,"Почитал интервью Сергея Кургиняна. По материнской линии у него, оказывается, князья Мещёрские. Он вспоминает: «У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом» костерила всех – большевиков, евреев, Романовых, Сталина, которого она числила исчадием ада и называла «сухоруким кавказце"
-1,,сухоруким кавказцем,Романовых,1.0,alpha; context:роман; quotes; context:роман,"Почитал интервью Сергея Кургиняна. По материнской линии у него, оказывается, князья Мещёрские. Он вспоминает: «У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом» костерила всех – большевиков, евреев, Романовых, Сталина, которого она числила исчадием ада и называла «сухоруким кавказце"
-1,,бичом Божьим,Сталин,1.0,alpha; capitalized; context:роман; quotes; context:роман,"Почитал интервью Сергея Кургиняна. По материнской линии у него, оказывается, князья Мещёрские. Он вспоминает: «У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом» костерила всех – большевиков, евреев, Романовых, Сталина, которого она числила исчадием ада и называла «сухоруким кавказце"
-1,,бичом Божьим,Романовых,1.0,alpha; capitalized; context:роман; quotes; context:роман,"Почитал интервью Сергея Кургиняна. По материнской линии у него, оказывается, князья Мещёрские. Он вспоминает: «У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом» костерила всех – большевиков, евреев, Романовых, Сталина, которого она числила исчадием ада и называла «сухоруким кавказце"
-1,,разборок,Сталин,1.0,alpha; context:роман; quotes; context:роман,"Почитал интервью Сергея Кургиняна. По материнской линии у него, оказывается, князья Мещёрские. Он вспоминает: «У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом» костерила всех – большевиков, евреев, Романовых, Сталина, которого она числила исчадием ада и называла «сухоруким кавказце"
-1,,разборок,Романовых,1.0,alpha; context:роман; quotes; context:роман,"Почитал интервью Сергея Кургиняна. По материнской линии у него, оказывается, князья Мещёрские. Он вспоминает: «У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом» костерила всех – большевиков, евреев, Романовых, Сталина, которого она числила исчадием ада и называла «сухоруким кавказце"
-1,,немцами,Сталин,1.0,alpha; context:роман; quotes; context:роман,"Почитал интервью Сергея Кургиняна. По материнской линии у него, оказывается, князья Мещёрские. Он вспоминает: «У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом» костерила всех – большевиков, евреев, Романовых, Сталина, которого она числила исчадием ада и называла «сухоруким кавказце"
-1,,немцами,Романовых,1.0,alpha; context:роман; quotes; context:роман,"Почитал интервью Сергея Кургиняна. По материнской линии у него, оказывается, князья Мещёрские. Он вспоминает: «У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом» костерила всех – большевиков, евреев, Романовых, Сталина, которого она числила исчадием ада и называла «сухоруким кавказце"
-1,,гессенцами,Сталин,1.0,alpha; context:роман; quotes; context:роман,"Почитал интервью Сергея Кургиняна. По материнской линии у него, оказывается, князья Мещёрские. Он вспоминает: «У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом» костерила всех – большевиков, евреев, Романовых, Сталина, которого она числила исчадием ада и называла «сухоруким кавказце"
-1,,гессенцами,Романовых,1.0,alpha; context:роман; quotes; context:роман,"Почитал интервью Сергея Кургиняна. По материнской линии у него, оказывается, князья Мещёрские. Он вспоминает: «У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом» костерила всех – большевиков, евреев, Романовых, Сталина, которого она числила исчадием ада и называла «сухоруким кавказце"
-1,,гольштинцами,Сталин,1.0,alpha; context:роман; quotes; context:роман,"Почитал интервью Сергея Кургиняна. По материнской линии у него, оказывается, князья Мещёрские. Он вспоминает: «У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом» костерила всех – большевиков, евреев, Романовых, Сталина, которого она числила исчадием ада и называла «сухоруким кавказце"
-1,,гольштинцами,Романовых,1.0,alpha; context:роман; quotes; context:роман,"Почитал интервью Сергея Кургиняна. По материнской линии у него, оказывается, князья Мещёрские. Он вспоминает: «У моей прабабушки Елизаветы Сергеевны была сестра, так она «оптом» костерила всех – большевиков, евреев, Романовых, Сталина, которого она числила исчадием ада и называла «сухоруким кавказце"
-1,,Капитала,Даниельсоном,1.0,alpha; capitalized; context:капитал; quotes; context:книга,"В биографии Маркса, написанной Жаком Аттали, наконец-то нашёл показатели продаж первого тома «Капитала». Как известно, первый перевод «Капитала» был сделан на русском языке, в апреле 1872 года; он был сделан ускоренными темпами двумя эмигрантами из России в Лондоне - Лопатиным и Даниельсоном (которо"
-1,,Капитала,Скуратов,1.0,alpha; capitalized; context:капитал; quotes; context:автор,"В биографии Маркса, написанной Жаком Аттали, наконец-то нашёл показатели продаж первого тома «Капитала». Как известно, первый перевод «Капитала» был сделан на русском языке, в апреле 1872 года; он был сделан ускоренными темпами двумя эмигрантами из России в Лондоне - Лопатиным и Даниельсоном (которо"
-1,,добро,Даниельсоном,1.0,alpha; context:автор; quotes; context:книга,"В биографии Маркса, написанной Жаком Аттали, наконец-то нашёл показатели продаж первого тома «Капитала». Как известно, первый перевод «Капитала» был сделан на русском языке, в апреле 1872 года; он был сделан ускоренными темпами двумя эмигрантами из России в Лондоне - Лопатиным и Даниельсоном (которо"
-1,,добро,Скуратов,1.0,alpha; context:автор; quotes; context:автор,"В биографии Маркса, написанной Жаком Аттали, наконец-то нашёл показатели продаж первого тома «Капитала». Как известно, первый перевод «Капитала» был сделан на русском языке, в апреле 1872 года; он был сделан ускоренными темпами двумя эмигрантами из России в Лондоне - Лопатиным и Даниельсоном (которо"
-1,,Капитал,Даниельсоном,1.0,alpha; capitalized; context:капитал; quotes; context:книга,"В биографии Маркса, написанной Жаком Аттали, наконец-то нашёл показатели продаж первого тома «Капитала». Как известно, первый перевод «Капитала» был сделан на русском языке, в апреле 1872 года; он был сделан ускоренными темпами двумя эмигрантами из России в Лондоне - Лопатиным и Даниельсоном (которо"
-1,,Капитал,Скуратов,1.0,alpha; capitalized; context:капитал; quotes; context:автор,"В биографии Маркса, написанной Жаком Аттали, наконец-то нашёл показатели продаж первого тома «Капитала». Как известно, первый перевод «Капитала» был сделан на русском языке, в апреле 1872 года; он был сделан ускоренными темпами двумя эмигрантами из России в Лондоне - Лопатиным и Даниельсоном (которо"
-1,,Бородуля,Корней Чуковский,1.0,alpha; capitalized; context:написал; context:роман; context:автор; quotes; context:написал; context:роман; context:автор,"Новый текст на Толкователе. В 1925-26 годах Корней Чуковский написал роман «Бородуля», от авторства которого он открещивался. Это типичная для советских 1920-х Утопия: гений-учёный Бородуля по заданию фашистов проникает в СССР, чтобы порчей погоды уничтожить урожай. Но в СССР он «перековывается» и с"
-1,,Бородуля,Чуковский,1.0,alpha; capitalized; context:написал; context:роман; context:автор; quotes; context:написал; context:роман; context:автор,"Новый текст на Толкователе. В 1925-26 годах Корней Чуковский написал роман «Бородуля», от авторства которого он открещивался. Это типичная для советских 1920-х Утопия: гений-учёный Бородуля по заданию фашистов проникает в СССР, чтобы порчей погоды уничтожить урожай. Но в СССР он «перековывается» и с"
-1,,Неопределённость,Маркс,1.0,alpha; capitalized; context:роман; context:книгу; quotes; context:роман,"В биографии Маркса у Жака Аттали встретил краткий пересказ НФ-романа Бернарда Вольфа «Лимб», написанного в 1952 году. «Лимб» - великий, но неизвестный в России роман. Я читал отрывки из него в троцкистских брошюрах в 1990-е под названием «Неопределённость». Насколько знаю, на русский книгу так и не "
-1,,Неопределённость,Вольф,1.0,alpha; capitalized; context:роман; context:книгу; quotes; context:роман,"В биографии Маркса у Жака Аттали встретил краткий пересказ НФ-романа Бернарда Вольфа «Лимб», написанного в 1952 году. «Лимб» - великий, но неизвестный в России роман. Я читал отрывки из него в троцкистских брошюрах в 1990-е под названием «Неопределённость». Насколько знаю, на русский книгу так и не "
-1,,леволиберализм,Маркс,1.0,alpha; context:книга; quotes; context:роман,"В биографии Маркса у Жака Аттали встретил краткий пересказ НФ-романа Бернарда Вольфа «Лимб», написанного в 1952 году. «Лимб» - великий, но неизвестный в России роман. Я читал отрывки из него в троцкистских брошюрах в 1990-е под названием «Неопределённость». Насколько знаю, на русский книгу так и не "
-1,,леволиберализм,Вольф,1.0,alpha; context:книга; quotes; context:роман,"В биографии Маркса у Жака Аттали встретил краткий пересказ НФ-романа Бернарда Вольфа «Лимб», написанного в 1952 году. «Лимб» - великий, но неизвестный в России роман. Я читал отрывки из него в троцкистских брошюрах в 1990-е под названием «Неопределённость». Насколько знаю, на русский книгу так и не "
-1,,Лимбо,Оруэла,1.0,alpha; capitalized; context:роман; context:книги; quotes; context:роман; context:книги,"(к предыдущему посту) Одна из обложек книги Бернарда Вольфа «Лимбо». Его роман в одном ряду с антиутопиями Оруэла и Хаксли. Тем более удивительно, что в России «Лимбо» так и не переведён (при нашей любви к антиутопиям) и кроме кучки троцкистов и литературоведов о нём никто не знает"
-1,,Лимбо,Хаксли,1.0,alpha; capitalized; context:роман; context:книги; quotes; context:роман; context:книги,"(к предыдущему посту) Одна из обложек книги Бернарда Вольфа «Лимбо». Его роман в одном ряду с антиутопиями Оруэла и Хаксли. Тем более удивительно, что в России «Лимбо» так и не переведён (при нашей любви к антиутопиям) и кроме кучки троцкистов и литературоведов о нём никто не знает"
-1,,Вестник Европы,Галина Старовойтова,1.0,alpha; capitalized; context:автор; quotes; context:автор,"Галина Старовойтова («Вестник Европы», №46, 2016) «Академик Сахаров (я была его соавтором в этой работе) подготовил проект нового Союзного договора — канву, основную идеологию Союзного договора — в июне-июле 1989-го года. Мы дали этот текст Горбачеву. Мы предлагали создать 53 равных субъекта федерац"
-1,,Вестник Европы,Академик Сахаров,1.0,alpha; capitalized; context:автор; quotes; context:автор,"Галина Старовойтова («Вестник Европы», №46, 2016) «Академик Сахаров (я была его соавтором в этой работе) подготовил проект нового Союзного договора — канву, основную идеологию Союзного договора — в июне-июле 1989-го года. Мы дали этот текст Горбачеву. Мы предлагали создать 53 равных субъекта федерац"
-1,,Вестник Европы,Сахаров,1.0,alpha; capitalized; context:автор; quotes; context:автор,"Галина Старовойтова («Вестник Европы», №46, 2016) «Академик Сахаров (я была его соавтором в этой работе) подготовил проект нового Союзного договора — канву, основную идеологию Союзного договора — в июне-июле 1989-го года. Мы дали этот текст Горбачеву. Мы предлагали создать 53 равных субъекта федерац"
-1,,What You Do is Who You Are,Сунь-цзы,1.0,alpha; capitalized; context:книгу; context:автор; quotes; context:автор,"Бен Хоровиц, сооснователь одной из топовых венчурных фирм Кремниевой Долины Andreessen Horowitz выпустил в октябре 2109 г. новую книгу, которой пока нет в переводе на русский – «What You Do is Who You Are» (Ты – то, что ты делаешь). Автор рекомендует учиться лидерству у выдающихся людей (Сунь-цзы, Ч"
-1,,What You Do is Who You Are,Чингисхана,1.0,alpha; capitalized; context:книгу; context:автор; quotes; context:автор,"Бен Хоровиц, сооснователь одной из топовых венчурных фирм Кремниевой Долины Andreessen Horowitz выпустил в октябре 2109 г. новую книгу, которой пока нет в переводе на русский – «What You Do is Who You Are» (Ты – то, что ты делаешь). Автор рекомендует учиться лидерству у выдающихся людей (Сунь-цзы, Ч"
-1,,What You Do is Who You Are,Шака Сенгор,1.0,alpha; capitalized; context:книгу; context:автор; quotes; context:автор,"Бен Хоровиц, сооснователь одной из топовых венчурных фирм Кремниевой Долины Andreessen Horowitz выпустил в октябре 2109 г. новую книгу, которой пока нет в переводе на русский – «What You Do is Who You Are» (Ты – то, что ты делаешь). Автор рекомендует учиться лидерству у выдающихся людей (Сунь-цзы, Ч"
